"","date","conduct_period","state","random_value","temp","milk_price","sugar_price","eggs_price","diesel_price","gasoline_price"
"50849",2007-07-15,1,"ME",98.1755233494364,66.9,3.56,0.06,1.87,4.3,3.16
"50850",2007-07-15,1,"NH",98.1755233494364,78.5,3.56,0.03,1.87,4.37,3.09
"50851",2007-07-15,1,"VT",98.1755233494364,69.8,3.56,0.04,1.87,4.24,3.15
"50852",2007-07-15,1,"MA",98.1755233494364,62.9,3.56,0.07,1.93,4.35,3.13
"50853",2007-07-15,1,"RI",98.1755233494364,73.3,3.56,0.07,1.85,4.3,3.12
"50854",2007-07-15,1,"CT",98.1755233494364,70.2,3.56,0.14,1.83,4.31,3.07
"50855",2007-07-15,1,"NY",98.1755233494364,75.7,3.56,0.06,1.94,4.3,2.97
"50856",2007-07-15,1,"PA",98.1755233494364,72.5,3.56,0.01,1.82,4.37,3.08
"50857",2007-07-15,1,"NJ",98.1755233494364,77.9,3.56,0.15,1.86,4.35,3.09
"50858",2007-07-15,1,"DE",98.1755233494364,82.8,3.56,0.11,1.81,4.3,3.09
"50859",2007-07-15,1,"MD",98.1755233494364,80.4,3.56,0.08,1.88,4.3,3.11
"50860",2007-07-15,1,"VA",98.1755233494364,78.2,3.56,0.16,1.82,4.27,3.14
"50861",2007-07-23,1,"ME",98.1932367149758,66.2,3.65,0.02,1.85,4.19,2.91
"50862",2007-07-23,1,"NH",98.1932367149758,61.7,3.65,0.12,1.83,4.28,2.92
"50863",2007-07-23,1,"VT",98.1932367149758,67.4,3.65,0.07,1.8,4.25,2.98
"50864",2007-07-23,1,"MA",98.1932367149758,69.3,3.65,0.1,1.86,4.31,2.94
"50865",2007-07-23,1,"RI",98.1932367149758,68,3.65,0.07,1.83,4.26,2.87
"50866",2007-07-23,1,"CT",98.1932367149758,82.7,3.65,0.11,1.85,4.31,3
"50867",2007-07-23,1,"NY",98.1932367149758,80.1,3.65,0.1,1.9,4.24,2.97
"50868",2007-07-23,1,"PA",98.1932367149758,72.5,3.65,0.09,1.83,4.32,2.93
"50869",2007-07-23,1,"NJ",98.1932367149758,69.7,3.65,0.16,1.77,4.28,2.99
"50870",2007-07-23,1,"DE",98.1932367149758,81.8,3.65,0.05,1.86,4.23,3.01
"50871",2007-07-23,1,"MD",98.1932367149758,78.5,3.65,0.14,1.88,4.26,2.95
"50872",2007-07-23,1,"VA",98.1932367149758,81,3.65,0.05,1.84,4.3,2.88
"50873",2007-07-24,1,"ME",98.2109500805153,65.4,3.71,0.1,1.86,4.33,3.06
"50874",2007-07-24,1,"NH",98.2109500805153,59.3,3.71,0.09,1.93,4.34,2.99
"50875",2007-07-24,1,"VT",98.2109500805153,68,3.71,0.01,1.8,4.3,3.1
"50876",2007-07-24,1,"MA",98.2109500805153,55.2,3.71,0.07,1.86,4.26,3.12
"50877",2007-07-24,1,"RI",98.2109500805153,76.7,3.71,0.1,1.87,4.33,3.13
"50878",2007-07-24,1,"CT",98.2109500805153,67.2,3.71,0.05,1.92,4.26,3.06
"50879",2007-07-24,1,"NY",98.2109500805153,78.9,3.71,0.04,1.77,4.33,3.11
"50880",2007-07-24,1,"PA",98.2109500805153,80.8,3.71,0.07,1.93,4.28,3.07
"50881",2007-07-24,1,"NJ",98.2109500805153,82.2,3.71,0.06,1.89,4.32,3.09
"50882",2007-07-24,1,"DE",98.2109500805153,82.7,3.71,0.01,1.86,4.29,3.07
"50883",2007-07-24,1,"MD",98.2109500805153,82.6,3.71,0.02,1.84,4.28,3.04
"50884",2007-07-24,1,"VA",98.2109500805153,82,3.71,0.05,1.85,4.37,3
"50885",2007-08-12,1,"ME",98.2286634460547,69.8,3.71,0.13,1.92,4.27,3.02
"50886",2007-08-12,1,"NH",98.2286634460547,75.2,3.71,0.1,1.81,4.29,3.01
"50887",2007-08-12,1,"VT",98.2286634460547,59.1,3.71,0.06,1.81,4.32,3.01
"50888",2007-08-12,1,"MA",98.2286634460547,68.5,3.71,0.06,1.9,4.25,3.12
"50889",2007-08-12,1,"RI",98.2286634460547,73.4,3.71,0.1,1.9,4.32,2.95
"50890",2007-08-12,1,"CT",98.2286634460547,79.8,3.71,0.09,1.9,4.3,2.99
"50891",2007-08-12,1,"NY",98.2286634460547,79.3,3.71,0.12,1.86,4.27,3.06
"50892",2007-08-12,1,"PA",98.2286634460547,74.2,3.71,0.07,1.85,4.3,3.04
"50893",2007-08-12,1,"NJ",98.2286634460547,63.8,3.71,0.12,1.79,4.33,2.97
"50894",2007-08-12,1,"DE",98.2286634460547,82.4,3.71,0.11,1.83,4.28,2.95
"50895",2007-08-12,1,"MD",98.2286634460547,85.4,3.71,0.04,1.87,4.33,2.99
"50896",2007-08-12,1,"VA",98.2286634460547,82.2,3.71,0.09,1.87,4.29,3.04
"50897",2007-08-15,1,"ME",98.2463768115942,64,3.67,0.1,1.96,4.32,3.11
"50898",2007-08-15,1,"NH",98.2463768115942,63.2,3.67,0.14,1.85,4.36,3.07
"50899",2007-08-15,1,"VT",98.2463768115942,70.1,3.67,0.12,1.89,4.33,3.1
"50900",2007-08-15,1,"MA",98.2463768115942,72.1,3.67,0.08,1.91,4.4,3
"50901",2007-08-15,1,"RI",98.2463768115942,73.5,3.67,0.07,1.92,4.37,3.11
"50902",2007-08-15,1,"CT",98.2463768115942,76.1,3.67,0.22,1.85,4.29,3.02
"50903",2007-08-15,1,"NY",98.2463768115942,75.5,3.67,0.15,1.85,4.36,3.07
"50904",2007-08-15,1,"PA",98.2463768115942,76.5,3.67,0.12,1.87,4.4,3.07
"50905",2007-08-15,1,"NJ",98.2463768115942,78.9,3.67,0.1,1.78,4.3,2.98
"50906",2007-08-15,1,"DE",98.2463768115942,80.5,3.67,0.1,1.84,4.31,3.04
"50907",2007-08-15,1,"MD",98.2463768115942,84.3,3.67,0.13,1.88,4.35,3
"50908",2007-08-15,1,"VA",98.2463768115942,81.2,3.67,0.13,1.92,4.34,3.08
"50909",2007-08-25,1,"ME",98.2640901771337,61,3.59,0.03,1.94,4.48,3.03
"50910",2007-08-25,1,"NH",98.2640901771337,66.6,3.59,0.02,1.9,4.4,3.06
"50911",2007-08-25,1,"VT",98.2640901771337,61.9,3.59,0.05,1.88,4.38,3.07
"50912",2007-08-25,1,"MA",98.2640901771337,58.9,3.59,0.09,1.87,4.42,3.01
"50913",2007-08-25,1,"RI",98.2640901771337,77.3,3.59,0.07,1.85,4.42,2.97
"50914",2007-08-25,1,"CT",98.2640901771337,69.5,3.59,0.06,1.86,4.43,3.05
"50915",2007-08-25,1,"NY",98.2640901771337,77.3,3.59,0.09,1.84,4.45,2.97
"50916",2007-08-25,1,"PA",98.2640901771337,72.2,3.59,0.02,1.92,4.45,3.01
"50917",2007-08-25,1,"NJ",98.2640901771337,79,3.59,0.11,1.94,4.36,3.05
"50918",2007-08-25,1,"DE",98.2640901771337,83.9,3.59,0.05,1.84,4.39,3.1
"50919",2007-08-25,1,"MD",98.2640901771337,83.2,3.59,0.03,1.88,4.38,3.07
"50920",2007-08-25,1,"VA",98.2640901771337,82.6,3.59,0.06,1.92,4.42,3.07
"50921",2007-09-09,1,"ME",98.2818035426731,56.5,3.69,0.09,1.94,4.35,3.16
"50922",2007-09-09,1,"NH",98.2818035426731,59.9,3.69,0.14,1.87,4.43,3.05
"50923",2007-09-09,1,"VT",98.2818035426731,52.6,3.69,0.1,1.94,4.34,3.15
"50924",2007-09-09,1,"MA",98.2818035426731,47.5,3.69,0.05,1.94,4.4,3.12
"50925",2007-09-09,1,"RI",98.2818035426731,61,3.69,0.06,1.9,4.36,3.12
"50926",2007-09-09,1,"CT",98.2818035426731,55.4,3.69,0.1,1.91,4.34,3.09
"50927",2007-09-09,1,"NY",98.2818035426731,58,3.69,0.08,1.89,4.33,3.09
"50928",2007-09-09,1,"PA",98.2818035426731,59.3,3.69,0.1,1.92,4.28,3.09
"50929",2007-09-09,1,"NJ",98.2818035426731,48.3,3.69,0.09,1.91,4.33,3.11
"50930",2007-09-09,1,"DE",98.2818035426731,73.7,3.69,0.08,1.91,4.44,3.12
"50931",2007-09-09,1,"MD",98.2818035426731,66.9,3.69,0.12,1.89,4.37,3.15
"50932",2007-09-09,1,"VA",98.2818035426731,69.2,3.69,0.03,1.89,4.37,3.08
"50933",2007-09-11,1,"ME",98.2995169082126,54.8,3.66,0.03,1.91,4.35,3.02
"50934",2007-09-11,1,"NH",98.2995169082126,42.9,3.66,0.13,1.92,4.37,3.09
"50935",2007-09-11,1,"VT",98.2995169082126,52.5,3.66,0.08,1.91,4.34,2.97
"50936",2007-09-11,1,"MA",98.2995169082126,53.3,3.66,0.14,1.93,4.37,3.1
"50937",2007-09-11,1,"RI",98.2995169082126,38.8,3.66,0.18,1.89,4.45,3.1
"50938",2007-09-11,1,"CT",98.2995169082126,56,3.66,0.11,1.89,4.28,3.07
"50939",2007-09-11,1,"NY",98.2995169082126,57.3,3.66,0.11,1.9,4.38,3.12
"50940",2007-09-11,1,"PA",98.2995169082126,60.3,3.66,0.13,1.89,4.33,3.05
"50941",2007-09-11,1,"NJ",98.2995169082126,55,3.66,0.12,1.93,4.36,3.02
"50942",2007-09-11,1,"DE",98.2995169082126,63.4,3.66,0.08,1.92,4.3,3.08
"50943",2007-09-11,1,"MD",98.2995169082126,61.2,3.66,0.02,1.9,4.38,3.06
"50944",2007-09-11,1,"VA",98.2995169082126,77.7,3.66,0.07,1.9,4.39,3.07
"50945",2007-10-31,1,"ME",98.317230273752,44.8,3.74,0.07,1.97,4.48,3.24
"50946",2007-10-31,1,"NH",98.317230273752,54.5,3.74,0.19,1.94,4.5,3.21
"50947",2007-10-31,1,"VT",98.317230273752,55.1,3.74,0.1,1.86,4.42,3.21
"50948",2007-10-31,1,"MA",98.317230273752,58.3,3.74,0.15,1.94,4.52,3.26
"50949",2007-10-31,1,"RI",98.317230273752,50.6,3.74,0.12,1.94,4.55,3.19
"50950",2007-10-31,1,"CT",98.317230273752,50,3.74,0.06,1.95,4.44,3.21
"50951",2007-10-31,1,"NY",98.317230273752,52.9,3.74,0.09,1.93,4.48,3.19
"50952",2007-10-31,1,"PA",98.317230273752,53.9,3.74,0.09,2.02,4.41,3.26
"50953",2007-10-31,1,"NJ",98.317230273752,64.3,3.74,0.09,1.89,4.5,3.23
"50954",2007-10-31,1,"DE",98.317230273752,79.2,3.74,0.07,1.97,4.44,3.18
"50955",2007-10-31,1,"MD",98.317230273752,66.2,3.74,0.09,1.9,4.38,3.22
"50956",2007-10-31,1,"VA",98.317230273752,67.8,3.74,0.07,1.86,4.48,3.22
"50957",2007-11-11,1,"ME",98.3349436392915,45.9,3.72,0.07,1.96,4.53,3.15
"50958",2007-11-11,1,"NH",98.3349436392915,49.5,3.72,0.06,1.94,4.5,3.13
"50959",2007-11-11,1,"VT",98.3349436392915,62.8,3.72,0.02,1.91,4.51,3.16
"50960",2007-11-11,1,"MA",98.3349436392915,51.2,3.72,0.13,1.99,4.43,3.15
"50961",2007-11-11,1,"RI",98.3349436392915,57,3.72,0.13,1.91,4.48,3.12
"50962",2007-11-11,1,"CT",98.3349436392915,49.5,3.72,0.05,1.94,4.51,3.18
"50963",2007-11-11,1,"NY",98.3349436392915,70.3,3.72,0.03,1.96,4.45,3.22
"50964",2007-11-11,1,"PA",98.3349436392915,34.2,3.72,0.06,1.93,4.5,3.2
"50965",2007-11-11,1,"NJ",98.3349436392915,70.1,3.72,0.01,1.87,4.46,3.15
"50966",2007-11-11,1,"DE",98.3349436392915,80.1,3.72,0.08,1.91,4.41,3.21
"50967",2007-11-11,1,"MD",98.3349436392915,66.2,3.72,0.05,1.96,4.47,3.13
"50968",2007-11-11,1,"VA",98.3349436392915,67.6,3.72,0.06,1.88,4.43,3.15
"50969",2007-12-14,1,"ME",98.3526570048309,32.7,3.79,0.16,1.99,4.46,3.33
"50970",2007-12-14,1,"NH",98.3526570048309,34.1,3.79,0.16,1.97,4.45,3.3
"50971",2007-12-14,1,"VT",98.3526570048309,23.7,3.79,0.1,1.98,4.49,3.31
"50972",2007-12-14,1,"MA",98.3526570048309,23.1,3.79,0.14,1.94,4.47,3.29
"50973",2007-12-14,1,"RI",98.3526570048309,32.1,3.79,0.12,2.02,4.45,3.28
"50974",2007-12-14,1,"CT",98.3526570048309,16.1,3.79,0.1,2,4.54,3.3
"50975",2007-12-14,1,"NY",98.3526570048309,26.4,3.79,0.11,1.96,4.56,3.28
"50976",2007-12-14,1,"PA",98.3526570048309,25.8,3.79,0.06,2,4.43,3.3
"50977",2007-12-14,1,"NJ",98.3526570048309,22.7,3.79,0.06,2.05,4.52,3.35
"50978",2007-12-14,1,"DE",98.3526570048309,37.4,3.79,0.13,1.97,4.48,3.33
"50979",2007-12-14,1,"MD",98.3526570048309,41.4,3.79,0.06,1.95,4.46,3.2
"50980",2007-12-14,1,"VA",98.3526570048309,38.4,3.79,0.05,1.95,4.57,3.32
"50981",2007-12-25,1,"ME",98.3703703703704,20.8,3.77,0.03,1.93,4.53,3.17
"50982",2007-12-25,1,"NH",98.3703703703704,36.9,3.77,0.11,1.91,4.52,3.26
"50983",2007-12-25,1,"VT",98.3703703703704,27,3.77,0.15,1.95,4.5,3.2
"50984",2007-12-25,1,"MA",98.3703703703704,41.3,3.77,0.04,2,4.52,3.24
"50985",2007-12-25,1,"RI",98.3703703703704,29.7,3.77,0.09,2.01,4.5,3.23
"50986",2007-12-25,1,"CT",98.3703703703704,32.8,3.77,0.13,1.99,4.57,3.23
"50987",2007-12-25,1,"NY",98.3703703703704,36.5,3.77,0.07,1.97,4.51,3.24
"50988",2007-12-25,1,"PA",98.3703703703704,27.3,3.77,0.14,1.97,4.48,3.23
"50989",2007-12-25,1,"NJ",98.3703703703704,38.4,3.77,0.06,2.05,4.53,3.23
"50990",2007-12-25,1,"DE",98.3703703703704,38.7,3.77,0.05,2.04,4.57,3.17
"50991",2007-12-25,1,"MD",98.3703703703704,36.1,3.77,0.05,2.01,4.63,3.15
"50992",2007-12-25,1,"VA",98.3703703703704,36.7,3.77,0.08,1.95,4.53,3.21
"50993",2008-02-12,1,"ME",98.3880837359098,32.1,3.66,0.17,1.88,4.43,3.18
"50994",2008-02-12,1,"NH",98.3880837359098,31.3,3.66,0.21,1.86,4.41,3.11
"50995",2008-02-12,1,"VT",98.3880837359098,43.8,3.66,0.22,1.93,4.42,3.22
"50996",2008-02-12,1,"MA",98.3880837359098,36.9,3.66,0.2,1.98,4.42,3.12
"50997",2008-02-12,1,"RI",98.3880837359098,35.2,3.66,0.21,1.93,4.41,3.11
"50998",2008-02-12,1,"CT",98.3880837359098,37.3,3.66,0.16,1.9,4.37,3.17
"50999",2008-02-12,1,"NY",98.3880837359098,30.9,3.66,0.24,1.94,4.43,3.14
"51000",2008-02-12,1,"PA",98.3880837359098,38.5,3.66,0.12,1.99,4.5,3.17
"51001",2008-02-12,1,"NJ",98.3880837359098,20.3,3.66,0.14,1.91,4.44,3.2
"51002",2008-02-12,1,"DE",98.3880837359098,34.5,3.66,0.16,2.03,4.44,3.13
"51003",2008-02-12,1,"MD",98.3880837359098,36.2,3.66,0.21,1.93,4.45,3.1
"51004",2008-02-12,1,"VA",98.3880837359098,35.3,3.66,0.15,1.95,4.36,3.15
"51005",2008-03-09,1,"ME",98.4057971014493,45.4,3.7,0.15,1.94,4.23,3.16
"51006",2008-03-09,1,"NH",98.4057971014493,47.8,3.7,0.15,1.93,4.29,3.14
"51007",2008-03-09,1,"VT",98.4057971014493,51.2,3.7,0.14,1.94,4.27,3.09
"51008",2008-03-09,1,"MA",98.4057971014493,36.2,3.7,0.16,1.92,4.28,3.11
"51009",2008-03-09,1,"RI",98.4057971014493,48.3,3.7,0.2,1.94,4.26,3.22
"51010",2008-03-09,1,"CT",98.4057971014493,51.5,3.7,0.21,1.93,4.36,3.09
"51011",2008-03-09,1,"NY",98.4057971014493,61.8,3.7,0.14,1.93,4.32,3.07
"51012",2008-03-09,1,"PA",98.4057971014493,53.2,3.7,0.18,1.93,4.31,3.16
"51013",2008-03-09,1,"NJ",98.4057971014493,46.9,3.7,0.2,1.94,4.34,3.03
"51014",2008-03-09,1,"DE",98.4057971014493,55.2,3.7,0.12,1.97,4.26,3.06
"51015",2008-03-09,1,"MD",98.4057971014493,65.8,3.7,0.22,1.88,4.25,3.11
"51016",2008-03-09,1,"VA",98.4057971014493,60.6,3.7,0.17,1.9,4.27,3.07
"51017",2008-03-18,1,"ME",98.4235104669887,46.1,3.67,0.14,1.9,4.29,3.09
"51018",2008-03-18,1,"NH",98.4235104669887,51.8,3.67,0.23,1.9,4.22,3.1
"51019",2008-03-18,1,"VT",98.4235104669887,45.9,3.67,0.21,1.83,4.26,3.1
"51020",2008-03-18,1,"MA",98.4235104669887,51.2,3.67,0.16,1.89,4.35,3.08
"51021",2008-03-18,1,"RI",98.4235104669887,60.3,3.67,0.19,1.93,4.3,3.04
"51022",2008-03-18,1,"CT",98.4235104669887,46.4,3.67,0.18,1.86,4.26,3.14
"51023",2008-03-18,1,"NY",98.4235104669887,64.3,3.67,0.18,1.96,4.3,3.16
"51024",2008-03-18,1,"PA",98.4235104669887,52.8,3.67,0.15,1.94,4.28,3.12
"51025",2008-03-18,1,"NJ",98.4235104669887,53.5,3.67,0.21,1.86,4.28,3.06
"51026",2008-03-18,1,"DE",98.4235104669887,69.6,3.67,0.13,1.94,4.2,3.08
"51027",2008-03-18,1,"MD",98.4235104669887,75.4,3.67,0.15,1.88,4.32,3.09
"51028",2008-03-18,1,"VA",98.4235104669887,69.3,3.67,0.17,1.91,4.3,3.13
"51029",2008-04-04,1,"ME",98.4412238325282,48.7,3.62,0.16,1.93,4.19,3.03
"51030",2008-04-04,1,"NH",98.4412238325282,50.9,3.62,0.16,1.87,4.2,3.04
"51031",2008-04-04,1,"VT",98.4412238325282,52.2,3.62,0.23,1.93,4.19,3.01
"51032",2008-04-04,1,"MA",98.4412238325282,53,3.62,0.11,1.92,4.24,2.93
"51033",2008-04-04,1,"RI",98.4412238325282,52.7,3.62,0.21,1.83,4.22,3.05
"51034",2008-04-04,1,"CT",98.4412238325282,61.4,3.62,0.15,1.82,4.2,3
"51035",2008-04-04,1,"NY",98.4412238325282,42.1,3.62,0.18,1.82,4.17,2.98
"51036",2008-04-04,1,"PA",98.4412238325282,40.8,3.62,0.2,1.8,4.2,3.05
"51037",2008-04-04,1,"NJ",98.4412238325282,53.9,3.62,0.21,1.98,4.08,2.99
"51038",2008-04-04,1,"DE",98.4412238325282,81.5,3.62,0.19,1.89,4.19,3.06
"51039",2008-04-04,1,"MD",98.4412238325282,56,3.62,0.22,1.83,4.21,3.02
"51040",2008-04-04,1,"VA",98.4412238325282,61.1,3.62,0.06,1.84,4.29,3.06
"51041",2008-04-10,1,"ME",98.4589371980676,47.1,3.6,0.11,1.89,4.25,3.01
"51042",2008-04-10,1,"NH",98.4589371980676,46.1,3.6,0.2,1.82,4.22,2.95
"51043",2008-04-10,1,"VT",98.4589371980676,55.5,3.6,0.17,1.86,4.26,3.06
"51044",2008-04-10,1,"MA",98.4589371980676,44.4,3.6,0.18,1.89,4.24,3.08
"51045",2008-04-10,1,"RI",98.4589371980676,64.9,3.6,0.18,1.92,4.29,3.01
"51046",2008-04-10,1,"CT",98.4589371980676,55.4,3.6,0.16,1.9,4.17,3.04
"51047",2008-04-10,1,"NY",98.4589371980676,52.4,3.6,0.18,1.91,4.26,3
"51048",2008-04-10,1,"PA",98.4589371980676,52.9,3.6,0.11,1.86,4.24,3.1
"51049",2008-04-10,1,"NJ",98.4589371980676,44.3,3.6,0.11,1.87,4.2,3.11
"51050",2008-04-10,1,"DE",98.4589371980676,69.6,3.6,0.05,2,4.22,3.08
"51051",2008-04-10,1,"MD",98.4589371980676,77.2,3.6,0.14,1.86,4.3,3.06
"51052",2008-04-10,1,"VA",98.4589371980676,61.2,3.6,0.15,1.93,4.16,2.95
"51053",2008-05-09,1,"ME",98.4766505636071,50.4,3.6,0.06,1.92,4.1,2.95
"51054",2008-05-09,1,"NH",98.4766505636071,44.4,3.6,0.12,1.91,4.1,2.94
"51055",2008-05-09,1,"VT",98.4766505636071,45.7,3.6,0.11,1.87,4.11,2.88
"51056",2008-05-09,1,"MA",98.4766505636071,51,3.6,0.13,1.9,4.13,2.89
"51057",2008-05-09,1,"RI",98.4766505636071,50.2,3.6,0.13,1.86,4.12,2.94
"51058",2008-05-09,1,"CT",98.4766505636071,47.5,3.6,0.12,1.87,4.16,2.89
"51059",2008-05-09,1,"NY",98.4766505636071,47.7,3.6,0.14,1.88,4.18,2.85
"51060",2008-05-09,1,"PA",98.4766505636071,49.7,3.6,0.13,1.85,4.09,2.88
"51061",2008-05-09,1,"NJ",98.4766505636071,44.6,3.6,0.15,1.81,4.12,2.89
"51062",2008-05-09,1,"DE",98.4766505636071,72.4,3.6,0.11,1.88,4.13,2.96
"51063",2008-05-09,1,"MD",98.4766505636071,68,3.6,0.1,1.94,4.11,2.91
"51064",2008-05-09,1,"VA",98.4766505636071,69.1,3.6,0.15,1.9,4.12,2.93
"51065",2008-05-14,1,"ME",98.4943639291465,42.9,3.48,0.15,1.89,4.02,2.94
"51066",2008-05-14,1,"NH",98.4943639291465,51,3.48,0.13,1.83,4.1,3.06
"51067",2008-05-14,1,"VT",98.4943639291465,48.7,3.48,0.16,1.83,4.03,3.05
"51068",2008-05-14,1,"MA",98.4943639291465,53.8,3.48,0.13,1.91,4.03,3.06
"51069",2008-05-14,1,"RI",98.4943639291465,65.7,3.48,0.07,1.87,4.03,2.94
"51070",2008-05-14,1,"CT",98.4943639291465,59,3.48,0.13,1.81,4.11,3.01
"51071",2008-05-14,1,"NY",98.4943639291465,41.9,3.48,0.14,1.89,4.07,2.98
"51072",2008-05-14,1,"PA",98.4943639291465,59.2,3.48,0.07,1.87,3.98,3.04
"51073",2008-05-14,1,"NJ",98.4943639291465,56,3.48,0.13,1.84,4.03,3.03
"51074",2008-05-14,1,"DE",98.4943639291465,73.3,3.48,0.1,1.91,4.06,2.95
"51075",2008-05-14,1,"MD",98.4943639291465,78.1,3.48,0.02,1.87,4.03,3
"51076",2008-05-14,1,"VA",98.4943639291465,70,3.48,0.09,1.9,4.04,2.99
"51077",2008-05-28,1,"ME",98.512077294686,48,3.52,0.15,1.89,4,2.92
"51078",2008-05-28,1,"NH",98.512077294686,52.5,3.52,0.09,1.93,4.04,2.94
"51079",2008-05-28,1,"VT",98.512077294686,51.1,3.52,0.09,1.88,3.99,2.9
"51080",2008-05-28,1,"MA",98.512077294686,45.3,3.52,0.08,1.79,4.05,2.9
"51081",2008-05-28,1,"RI",98.512077294686,68.4,3.52,0.11,1.81,3.95,2.8
"51082",2008-05-28,1,"CT",98.512077294686,49.1,3.52,0.14,1.9,3.98,2.91
"51083",2008-05-28,1,"NY",98.512077294686,37.6,3.52,0.18,1.92,3.99,2.98
"51084",2008-05-28,1,"PA",98.512077294686,47.8,3.52,0.23,1.89,4.02,2.81
"51085",2008-05-28,1,"NJ",98.512077294686,71.3,3.52,0.11,1.91,4.02,2.92
"51086",2008-05-28,1,"DE",98.512077294686,58.9,3.52,0.19,1.84,3.95,2.91
"51087",2008-05-28,1,"MD",98.512077294686,61.1,3.52,0.15,1.88,3.97,2.92
"51088",2008-05-28,1,"VA",98.512077294686,63.5,3.52,0.06,1.96,4.01,2.95
"51089",2008-06-08,1,"ME",98.5297906602254,67.8,3.54,0.14,1.86,3.91,2.9
"51090",2008-06-08,1,"NH",98.5297906602254,71.3,3.54,0.22,1.77,4.01,2.86
"51091",2008-06-08,1,"VT",98.5297906602254,60.9,3.54,0.21,1.9,4.02,2.84
"51092",2008-06-08,1,"MA",98.5297906602254,66.1,3.54,0.22,1.8,3.94,2.91
"51093",2008-06-08,1,"RI",98.5297906602254,68.3,3.54,0.21,1.83,3.96,2.85
"51094",2008-06-08,1,"CT",98.5297906602254,79.2,3.54,0.1,1.88,3.97,2.86
"51095",2008-06-08,1,"NY",98.5297906602254,81.1,3.54,0.16,1.85,3.92,2.95
"51096",2008-06-08,1,"PA",98.5297906602254,77.6,3.54,0.14,1.87,3.95,2.84
"51097",2008-06-08,1,"NJ",98.5297906602254,78.9,3.54,0.15,1.77,3.97,2.87
"51098",2008-06-08,1,"DE",98.5297906602254,84.3,3.54,0.14,1.86,4,2.86
"51099",2008-06-08,1,"MD",98.5297906602254,74.1,3.54,0.17,1.81,3.99,2.88
"51100",2008-06-08,1,"VA",98.5297906602254,81.2,3.54,0.2,1.79,3.93,2.89
"51101",2008-06-19,1,"ME",98.5475040257649,69.5,3.52,0.17,1.77,3.96,2.78
"51102",2008-06-19,1,"NH",98.5475040257649,68,3.52,0.18,1.84,4.01,2.84
"51103",2008-06-19,1,"VT",98.5475040257649,73.7,3.52,0.21,1.84,4.05,2.76
"51104",2008-06-19,1,"MA",98.5475040257649,61.8,3.52,0.15,1.86,4.08,2.8
"51105",2008-06-19,1,"RI",98.5475040257649,75.1,3.52,0.12,1.87,3.96,2.75
"51106",2008-06-19,1,"CT",98.5475040257649,77.6,3.52,0.12,1.88,4.02,2.89
"51107",2008-06-19,1,"NY",98.5475040257649,68.4,3.52,0.18,1.82,3.99,2.77
"51108",2008-06-19,1,"PA",98.5475040257649,72.6,3.52,0.18,1.87,3.91,2.79
"51109",2008-06-19,1,"NJ",98.5475040257649,74.2,3.52,0.15,1.86,3.98,2.82
"51110",2008-06-19,1,"DE",98.5475040257649,80.4,3.52,0.19,1.79,4.01,2.8
"51111",2008-06-19,1,"MD",98.5475040257649,80.6,3.52,0.09,1.85,3.98,2.78
"51112",2008-06-19,1,"VA",98.5475040257649,78,3.52,0.2,1.83,4.02,2.77
"51113",2008-06-21,1,"ME",98.5652173913043,71.7,3.53,0.19,1.85,4,2.95
"51114",2008-06-21,1,"NH",98.5652173913043,74.4,3.53,0.1,1.85,4.01,2.88
"51115",2008-06-21,1,"VT",98.5652173913043,66.8,3.53,0.06,1.83,3.93,2.98
"51116",2008-06-21,1,"MA",98.5652173913043,69,3.53,0.07,1.79,3.96,2.91
"51117",2008-06-21,1,"RI",98.5652173913043,77.2,3.53,0.05,1.8,3.92,2.94
"51118",2008-06-21,1,"CT",98.5652173913043,71.9,3.53,0.12,1.83,3.99,2.89
"51119",2008-06-21,1,"NY",98.5652173913043,74.1,3.53,0.1,1.81,4.03,2.93
"51120",2008-06-21,1,"PA",98.5652173913043,70.7,3.53,0.09,1.84,3.95,2.94
"51121",2008-06-21,1,"NJ",98.5652173913043,72.2,3.53,0.01,1.79,3.95,2.93
"51122",2008-06-21,1,"DE",98.5652173913043,81.3,3.53,0.03,1.85,3.95,2.92
"51123",2008-06-21,1,"MD",98.5652173913043,82,3.53,0.18,1.85,3.93,2.97
"51124",2008-06-21,1,"VA",98.5652173913043,84.3,3.53,0.08,1.85,3.96,2.97
"51125",2008-07-06,1,"ME",98.5829307568438,68.6,3.43,0.11,1.83,3.89,2.79
"51126",2008-07-06,1,"NH",98.5829307568438,62,3.43,0.2,1.82,3.85,2.81
"51127",2008-07-06,1,"VT",98.5829307568438,69.4,3.43,0.12,1.81,3.85,2.83
"51128",2008-07-06,1,"MA",98.5829307568438,71.5,3.43,0.16,1.79,3.86,2.81
"51129",2008-07-06,1,"RI",98.5829307568438,73.8,3.43,0.13,1.89,3.79,2.84
"51130",2008-07-06,1,"CT",98.5829307568438,76.9,3.43,0.1,1.76,3.88,2.76
"51131",2008-07-06,1,"NY",98.5829307568438,76.3,3.43,0.09,1.87,3.85,2.78
"51132",2008-07-06,1,"PA",98.5829307568438,71.7,3.43,0.19,1.75,3.73,2.82
"51133",2008-07-06,1,"NJ",98.5829307568438,74.7,3.43,0.09,1.72,3.95,2.79
"51134",2008-07-06,1,"DE",98.5829307568438,82.3,3.43,0.15,1.87,3.88,2.81
